hidx,favorite,recentView,attribute.created_device,attribute.naverVerification,attribute.safeDirectTrade,attribute.withoutFee,attribute.withoutFeeDiscount,attribute.isZero,attribute.isRentalManagement,attribute.recommend,attribute.isFa,attribute.verificationType,attribute.isReported,attribute.isMyReport,attribute.smartContract,attribute.userType,attribute.status_code,attribute.isOwnerConfirm,attribute.naverUpdatedAt,attribute.peterVerified,attribute.peterVerifiedCheckVacancyDate,attribute.peterOwnerCheckedAt,attribute.is_recommend,attribute.is_jjin,info.temp_address,info.vaddr,info.subject,info.room_count,info.bedroom_count,info.thumbnail,info.created_at,info.live_start_date,info.is_octop,info.is_half_underground,info.is_multilayer,info.supplied_size,info.supplied_pyeong,info.real_size,info.real_pyeong,info.naver_map,info.livingroom_text,type.contract_type,type.trade_type,type.building_form,type.building_type,type.building_type_text,type.building_code,type.isCafe,type.fa3Code,price.monthly_fee,price.deposit,price.maintenance_cost,floor.target,floor.total,floor.floor_type,floor.floor_text,floor.floor_text_detail,location.coordinate.latitude,location.coordinate.longitude,location.address.sido,location.address.sigungu,location.address.dong,location.address.aptName,location.address.text,additional_options.is_new_building,additional_options.have_parking_lot,additional_options.is_full_option,additional_options.have_elevator,additional_options.support_loan,additional_options.allow_pet,additional_options.is_main_road,images.S
15224099,False,False,web,True,False,True,90,True,False,False,,D2,0,0,0,agent,0103,,2024-03-04 09:09:10,False,,,False,False,,0,O가산O 풀옵션O 오피스,1,1,https://img.peterpanz.com/photo/20240302/15224099/65e3036c5ed4a_thumb.jpg,2024-03-02 19:46:04,2024-03-04 00:00:00,0,0,0,34.61,10.46,20.35,6.15,1,분리형,월세,withoutFee,원룸,빌라/주택,원룸,1154510100101400017014561,False,0,650000,10000000,70000,2,10,1,2층,2층/10층,37.4784283,126.8901858,서울특별시,금천구,가산동,,금천구 가산동,0,0,0,0,0,0,0,"[{'id': 290023630, 'path': 'https://img.peterpanz.com/photo/20240302/15224099/65e3036c5ed4a_thumb.jpg', 'order': 1}, {'id': 290023633, 'path': 'https://img.peterpanz.com/photo/20240302/15224099/65e3036cee5e1_thumb.jpg', 'order': 2}, {'id': 290023636, 'path': 'https://img.peterpanz.com/photo/20240302/15224099/65e3036d80dd2_thumb.jpg', 'order': 3}, {'id': 290023639, 'path': 'https://img.peterpanz.com/photo/20240302/15224099/65e3036e0fc57_thumb.jpg', 'order': 4}, {'id': 290023642, 'path': 'https://img.peterpanz.com/photo/20240302/15224099/65e3036e8dbf3_thumb.jpg', 'order': 5}, {'id': 290023645, 'path': 'https://img.peterpanz.com/photo/20240302/15224099/65e3036f1aaca_thumb.jpg', 'order': 6}, {'id': 290023648, 'path': 'https://img.peterpanz.com/photo/20240302/15224099/65e3036fa4ccf_thumb.jpg', 'order': 7}, {'id': 290023651, 'path': 'https://img.peterpanz.com/photo/20240302/15224099/65e303702c44a_thumb.jpg', 'order': 8}]"
15154899,False,False,web,False,False,False,0,False,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,회기역 도보 3분 깔끔하고 넓은 신축건물 지층 원룸입니다,1,1,https://img.peterpanz.com/photo/20240215/15154899/65cd668412313_thumb.jpg,2024-02-15 10:19:00,2024-02-15 10:19:19,0,1,0,19.84,6.0,19.84,6.0,1,오픈형,월세,agency,다가구,빌라/주택,다가구,1123010900101830101009603,False,0,610000,5000000,90000,-1,5,1,반지층,반지층/5층,37.590965,127.0585035,서울특별시,동대문구,휘경동,,동대문구 휘경동,0,0,0,0,0,0,0,"[{'id': 288049296, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd668412313_thumb.jpg', 'order': 1}, {'id': 288049299, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd66845985c_thumb.jpg', 'order': 2}, {'id': 288049302, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd668495707_thumb.jpg', 'order': 3}, {'id': 288049305, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd6684d5247_thumb.jpg', 'order': 4}, {'id': 288049308, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd668531c7d_thumb.jpg', 'order': 5}, {'id': 288049311, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd66857e773_thumb.jpg', 'order': 6}, {'id': 288049314, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd6685caba3_thumb.jpg', 'order': 7}, {'id': 288049317, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd66861b25e_thumb.jpg', 'order': 8}, {'id': 288049320, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd668657b79_thumb.jpg', 'order': 9}, {'id': 288049323, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd66869cb40_thumb.jpg', 'order': 10}, {'id': 288049326, 'path': 'https://img.peterpanz.com/photo/20240215/15154899/65cd6686e1754_thumb.jpg', 'order': 11}]"
15035057,False,False,web,False,False,True,50,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,건물 외관이 이렇게 이쁜데? 이런방이? 이가격? 무야호!!!,1,1,https://img.peterpanz.com/photo/20220512/12959707/627c903a124a5_thumb.jpg,2024-01-15 19:02:34,2024-02-23 10:09:53,0,0,0,26.44,7.99,23.14,6.99,0,분리형,월세,withoutFee,단독,빌라/주택,단독,1162010100109280001028535,False,0,430000,10000000,70000,3,5,2,중층,중층/5층,37.4813994860357,126.943126860922,서울특별시,관악구,봉천동,,관악구 봉천동,0,0,0,0,0,0,0,"[{'id': 284639841, 'path': 'https://img.peterpanz.com/photo/20220512/12959707/627c903a124a5_thumb.jpg', 'order': 1}, {'id': 284639845, 'path': 'https://img.peterpanz.com/photo/20220512/12959707/627c903cd7bb5_thumb.jpg', 'order': 2}, {'id': 284639849, 'path': 'https://img.peterpanz.com/photo/20220512/12959707/627c9038eee05_thumb.jpg', 'order': 3}, {'id': 284639853, 'path': 'https://img.peterpanz.com/photo/20220512/12959707/627c903c2da85_thumb.jpg', 'order': 4}, {'id': 284639856, 'path': 'https://img.peterpanz.com/photo/20220512/12959707/627c903d9ddcf_thumb.jpg', 'order': 5}]"
15193164,False,False,web,True,False,False,0,False,False,False,,D2,0,0,0,agent,0103,,2024-02-23 15:53:01,False,,,False,False,,0,네 30만원 맞아요 언주역근접 극가성비,1,1,https://img.peterpanz.com/photo/20240223/15193164/65d83acb55373_thumb.jpg,2024-02-23 15:27:22,2024-02-23 00:00:00,0,0,0,121.76,36.83,30.0,9.07,1,분리형,월세,agency,빌라,빌라/주택,빌라,1168010800101770021008769,False,0,300000,5000000,30000,1,3,1,1층,1층/3층,37.5085613,127.030522,서울특별시,강남구,논현동,,강남구 논현동,0,0,0,0,0,0,0,"[{'id': 289164946, 'path': 'https://img.peterpanz.com/photo/20240223/15193164/65d83acb55373_thumb.jpg', 'order': 1}, {'id': 289164949, 'path': 'https://img.peterpanz.com/photo/20240223/15193164/65d83acad6a59_thumb.jpg', 'order': 2}, {'id': 289164952, 'path': 'https://img.peterpanz.com/photo/20240223/15193164/65d83acbdda0c_thumb.jpg', 'order': 3}]"
15242943,False,False,web,False,False,True,100,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,당산역ㅣ치안최고ㅣ인프라최고ㅣ보증금조정가능ㅣ가성비,1,1,https://img.peterpanz.com/photo/20240307/15242943/65e888ee953e2_thumb.jpg,2024-03-07 00:17:02,2024-03-07 00:17:15,0,0,0,23.14,6.99,19.84,6.0,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1156011700101710021000001,False,0,350000,30000000,60000,4,7,1,4층,4층/7층,37.528093,126.9069884,서울특별시,영등포구,당산동,,영등포구 당산동,0,0,0,0,0,0,0,"[{'id': 290551952, 'path': 'https://img.peterpanz.com/photo/20240307/15242943/65e888ee953e2_thumb.jpg', 'order': 1}, {'id': 290551955, 'path': 'https://img.peterpanz.com/photo/20240307/15242943/65e888ef3f029_thumb.jpg', 'order': 2}, {'id': 290551958, 'path': 'https://img.peterpanz.com/photo/20240307/15242943/65e888efbce14_thumb.jpg', 'order': 3}, {'id': 290551961, 'path': 'https://img.peterpanz.com/photo/20240307/15242943/65e888f057171_thumb.jpg', 'order': 4}, {'id': 290551964, 'path': 'https://img.peterpanz.com/photo/20240307/15242943/65e888f0cde40_thumb.jpg', 'order': 5}, {'id': 290551967, 'path': 'https://img.peterpanz.com/photo/20240307/15242943/65e888f1532ea_thumb.jpg', 'order': 6}]"
15153333,False,False,web,True,False,True,20,True,False,False,,D2,0,0,0,agent,0103,,2024-02-15 09:51:00,False,,,False,False,,0,군자역 근처 원룸 월세,1,1,https://img.peterpanz.com/photo/20240214/15153333/65cc98a4b1ba8_thumb.jpg,2024-02-14 19:40:36,2024-02-15 00:00:00,0,0,0,28.92,8.74,28.92,8.74,1,분리형,월세,withoutFee,다가구,빌라/주택,다가구,1121510900101600003019055,False,0,650000,10000000,50000,3,4,2,고층,고층/4층,37.5561647,127.0738626,서울특별시,광진구,군자동,,광진구 군자동,0,0,0,0,0,0,0,"[{'id': 288012699, 'path': 'https://img.peterpanz.com/photo/20240214/15153333/65cc98a4b1ba8_thumb.jpg', 'order': 1}, {'id': 288012702, 'path': 'https://img.peterpanz.com/photo/20240214/15153333/65cc98a5653ae_thumb.jpg', 'order': 2}, {'id': 288012705, 'path': 'https://img.peterpanz.com/photo/20240214/15153333/65cc98a60ee6e_thumb.jpg', 'order': 3}, {'id': 288012708, 'path': 'https://img.peterpanz.com/photo/20240214/15153333/65cc98a691874_thumb.jpg', 'order': 4}]"
15147889,False,False,web,True,False,True,10,True,False,False,,D2,0,0,0,agent,0103,,2024-02-14 09:57:02,False,,,False,False,,0,JS 5호선 송정역 인근 관리비 없는 가성비 최강 큰원룸,1,1,https://img.peterpanz.com/photo/20240213/15147889/65cb375f4c8fd_thumb.jpg,2024-02-13 18:33:19,2024-02-14 00:00:00,0,0,0,25.0,7.56,20.0,6.04,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1150010800100660008007899,False,0,450000,3000000,0,2,3,1,2층,2층/3층,37.5594616,126.8088509,서울특별시,강서구,공항동,,강서구 공항동,0,0,0,0,0,0,0,"[{'id': 287852545, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb375f4c8fd_thumb.jpg', 'order': 1}, {'id': 287852548, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb375fd5419_thumb.jpg', 'order': 2}, {'id': 287852551, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb37606c882_thumb.jpg', 'order': 3}, {'id': 287852554, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb37610e461_thumb.jpg', 'order': 4}, {'id': 287852557, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb37618403b_thumb.jpg', 'order': 5}, {'id': 287852560, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb37621fac2_thumb.jpg', 'order': 6}, {'id': 287852563, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb3762d708f_thumb.jpg', 'order': 7}, {'id': 287852566, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb376361eba_thumb.jpg', 'order': 8}, {'id': 287852569, 'path': 'https://img.peterpanz.com/photo/20240213/15147889/65cb376433a6f_thumb.jpg', 'order': 9}]"
15221069,False,False,web,True,False,True,50,True,False,False,,D2,0,0,0,agent,0103,,2024-03-02 10:07:02,False,,,False,False,,0,[슬기로운]서울대.학원가인접.녹두초입.깔끔분리형.채광좋음,1,1,https://img.peterpanz.com/photo/20240301/15221069/65e1a33847c8e_thumb.jpg,2024-03-01 18:43:20,2024-03-02 00:00:00,0,0,0,18.18,5.49,18.18,5.49,1,분리형,월세,withoutFee,원룸,빌라/주택,원룸,1162010200102410050005412,False,0,330000,2000000,90000,4,5,1,4층,4층/5층,37.4697153,126.9383349,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 289937475, 'path': 'https://img.peterpanz.com/photo/20240301/15221069/65e1a33847c8e_thumb.jpg', 'order': 1}, {'id': 289937478, 'path': 'https://img.peterpanz.com/photo/20240301/15221069/65e1a338c85db_thumb.jpg', 'order': 2}, {'id': 289937481, 'path': 'https://img.peterpanz.com/photo/20240301/15221069/65e1a3394c87f_thumb.jpg', 'order': 3}, {'id': 289937484, 'path': 'https://img.peterpanz.com/photo/20240301/15221069/65e1a339ccc01_thumb.jpg', 'order': 4}, {'id': 289937487, 'path': 'https://img.peterpanz.com/photo/20240301/15221069/65e1a33a45343_thumb.jpg', 'order': 5}, {'id': 289937490, 'path': 'https://img.peterpanz.com/photo/20240301/15221069/65e1a33ae54e0_thumb.jpg', 'order': 6}, {'id': 289937493, 'path': 'https://img.peterpanz.com/photo/20240301/15221069/65e1a33b7422f_thumb.jpg', 'order': 7}, {'id': 289937496, 'path': 'https://img.peterpanz.com/photo/20240301/15221069/65e1a33befe62_thumb.jpg', 'order': 8}]"
15210461,False,False,web,True,False,True,70,True,False,False,,D2,0,0,0,agent,0103,,2024-02-28 13:51:00,False,,,False,False,,0,화려한 햇살이 감싸는 신축원룸,1,1,https://img.peterpanz.com/photo/20230404/14061564/642bb922c1810_thumb.jpg,2024-02-28 13:35:40,2024-02-28 00:00:00,0,0,0,92.04,27.84,18.0,5.44,1,오픈형,월세,withoutFee,다가구,빌라/주택,다가구,1147010200105330023019879,False,0,450000,10000000,90000,2,3,1,2층,2층/3층,37.5440465116011,126.872026789982,서울특별시,양천구,목동,,양천구 목동,0,0,0,0,0,0,0,"[{'id': 289659342, 'path': 'https://img.peterpanz.com/photo/20230404/14061564/642bb922c1810_thumb.jpg', 'order': 1}, {'id': 289659345, 'path': 'https://img.peterpanz.com/photo/20230404/14061564/642bb9234b9d7_thumb.jpg', 'order': 2}, {'id': 289659348, 'path': 'https://img.peterpanz.com/photo/20230404/14061564/642bb923cb5f4_thumb.jpg', 'order': 3}, {'id': 289659351, 'path': 'https://img.peterpanz.com/photo/20230404/14061564/642bb9244fdeb_thumb.jpg', 'order': 4}, {'id': 289659354, 'path': 'https://img.peterpanz.com/photo/20230404/14061564/642bb924af52d_thumb.jpg', 'order': 5}, {'id': 289659357, 'path': 'https://img.peterpanz.com/photo/20230404/14061564/642bb92542faa_thumb.jpg', 'order': 6}]"
15253824,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-03-09 13:55:02,False,,,False,False,,0,망포역 걸어서 가능b리모델링 첫.입.주즉시 입주가능,1,1,https://img.peterpanz.com/photo/20240309/15253824/65ebe1a7a3299_thumb.jpg,2024-03-09 13:12:23,2024-03-09 00:00:00,0,0,0,36.0,10.88,29.75,8.99,1,분리형,월세,withoutFee,원룸,빌라/주택,원룸,4111710600103630000051670,False,0,550000,40000000,100000,4,7,1,4층,4층/7층,37.2517923,127.0597906,경기도,수원시 영통구,신동,,수원시 영통구 신동,0,0,0,0,0,0,0,"[{'id': 290871072, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1a7a3299_thumb.jpg', 'order': 1}, {'id': 290871075, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1a827e60_thumb.jpg', 'order': 2}, {'id': 290871078, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1a8e0790_thumb.jpg', 'order': 3}, {'id': 290871081, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1a960675_thumb.jpg', 'order': 4}, {'id': 290871084, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1a9d8207_thumb.jpg', 'order': 5}, {'id': 290871087, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1aa63f91_thumb.jpg', 'order': 6}, {'id': 290871090, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1aad6fbe_thumb.jpg', 'order': 7}, {'id': 290871093, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1ab69415_thumb.jpg', 'order': 8}, {'id': 290871096, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1ac2c60d_thumb.jpg', 'order': 9}, {'id': 290871099, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1ad0239c_thumb.jpg', 'order': 10}, {'id': 290871102, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1ad7b3b0_thumb.jpg', 'order': 11}, {'id': 290871105, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1ae0a0ad_thumb.jpg', 'order': 12}, {'id': 290871108, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1ae854f7_thumb.jpg', 'order': 13}, {'id': 290871111, 'path': 'https://img.peterpanz.com/photo/20240309/15253824/65ebe1af4c7f7_thumb.jpg', 'order': 14}]"
15204006,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-02-27 10:14:01,False,,,False,False,,0,청춘ㅡ최저가풀리모델링수원역세류역ㅡ,1,1,https://img.peterpanz.com/photo/20240127/15087831/65b495651cbfd_thumb.jpg,2024-02-27 09:58:58,2024-02-27 00:00:00,0,0,0,26.45,8.0,19.84,6.0,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,4111312600106660003000022,False,0,350000,1000000,66000,4,4,1,4층,4층/4층,37.2530869121287,127.007270295749,경기도,수원시 권선구,세류동,,수원시 권선구 세류동,0,0,0,0,0,0,0,"[{'id': 289494561, 'path': 'https://img.peterpanz.com/photo/20240127/15087831/65b495651cbfd_thumb.jpg', 'order': 1}, {'id': 289494565, 'path': 'https://img.peterpanz.com/photo/20240127/15087831/65b4956492a6b_thumb.jpg', 'order': 2}, {'id': 289494569, 'path': 'https://img.peterpanz.com/photo/20240127/15087831/65b495657a74e_thumb.jpg', 'order': 3}, {'id': 289494573, 'path': 'https://img.peterpanz.com/photo/20240127/15087831/65b49565d97f5_thumb.jpg', 'order': 4}, {'id': 289494576, 'path': 'https://img.peterpanz.com/photo/20240127/15087831/65b495663c542_thumb.jpg', 'order': 5}, {'id': 289494579, 'path': 'https://img.peterpanz.com/photo/20240127/15087831/65b495669e7d0_thumb.jpg', 'order': 6}, {'id': 289494582, 'path': 'https://img.peterpanz.com/photo/20240127/15087831/65b495670f710_thumb.jpg', 'order': 7}, {'id': 289494585, 'path': 'https://img.peterpanz.com/photo/20240127/15087831/65b495677e6ae_thumb.jpg', 'order': 8}]"
15239709,False,False,web,True,False,True,100,True,False,False,,N,0,0,0,agent,0103,,2024-03-06 13:41:01,False,,,False,False,,0,(13)신축첫입주 풀옵션 원룸,1,1,https://img.peterpanz.com/photo/20240120/15052301/65ab4a1d5328d_thumb.jpg,2024-03-06 13:10:59,2024-03-06 00:00:00,0,0,0,25.0,7.56,21.49,6.5,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1174010900102910016007763,False,0,450000,30000000,80000,3,4,1,3층,3층/4층,37.5475508,127.1317941,서울특별시,강동구,천호동,,강동구 천호동,0,0,0,0,0,0,0,"[{'id': 290464396, 'path': 'https://img.peterpanz.com/photo/20240120/15052301/65ab4a1d5328d_thumb.jpg', 'order': 1}, {'id': 290464399, 'path': 'https://img.peterpanz.com/photo/20240120/15052301/65ab4a1dcf2b0_thumb.jpg', 'order': 2}, {'id': 290464402, 'path': 'https://img.peterpanz.com/photo/20240120/15052301/65ab4a1e4d565_thumb.jpg', 'order': 3}, {'id': 290464405, 'path': 'https://img.peterpanz.com/photo/20240120/15052301/65ab4a1ec4650_thumb.jpg', 'order': 4}, {'id': 290464408, 'path': 'https://img.peterpanz.com/photo/20240120/15052301/65ab4a1f416d3_thumb.jpg', 'order': 5}, {'id': 290464411, 'path': 'https://img.peterpanz.com/photo/20240120/15052301/65ab4a1faa320_thumb.jpg', 'order': 6}]"
15231469,False,False,web,False,False,False,0,False,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,-광덕중 인근- 인프라 좋은 저렴한 투룸,2,2,https://img.peterpanz.com/photo/20240208/15134341/65c43ce54ca76_thumb.jpg,2024-03-04 17:58:29,2024-03-04 17:58:35,0,0,0,45.62,13.79,41.22,12.46,1,오픈형,월세,agency,연립,빌라/주택,연립,4127110900105070003007616,False,0,550000,1000000,25000,5,5,1,5층,5층/5층,37.335364,126.8435203,경기도,안산시 상록구,월피동,,안산시 상록구 월피동,0,0,0,0,0,0,0,"[{'id': 290238338, 'path': 'https://img.peterpanz.com/photo/20240208/15134341/65c43ce54ca76_thumb.jpg', 'order': 1}, {'id': 290238342, 'path': 'https://img.peterpanz.com/photo/20240208/15134341/65c43ce5c0188_thumb.jpg', 'order': 2}, {'id': 290238346, 'path': 'https://img.peterpanz.com/photo/20240208/15134341/65c43ce649849_thumb.jpg', 'order': 3}, {'id': 290238350, 'path': 'https://img.peterpanz.com/photo/20240208/15134341/65c43ce6b2d4d_thumb.jpg', 'order': 4}, {'id': 290238353, 'path': 'https://img.peterpanz.com/photo/20240208/15134341/65c43ce7250be_thumb.jpg', 'order': 5}, {'id': 290238356, 'path': 'https://img.peterpanz.com/photo/20240208/15134341/65c43ce78144a_thumb.jpg', 'order': 6}, {'id': 290238359, 'path': 'https://img.peterpanz.com/photo/20240208/15134341/65c43ce801254_thumb.jpg', 'order': 7}, {'id': 290238362, 'path': 'https://img.peterpanz.com/photo/20240208/15134341/65c43ce8778cb_thumb.jpg', 'order': 8}]"
15223614,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-03-02 17:07:02,False,,,False,False,,0,더블역세권 모든대출 보증보험 보증금조절 가능,3,3,https://img.peterpanz.com/photo/20240302/15223614/65e2d6f3d57f6_thumb.jpg,2024-03-02 16:36:19,2024-03-02 00:00:00,0,0,0,80.32,24.29,40.22,12.16,1,오픈형,월세,withoutFee,빌라,빌라/주택,빌라,1174010900103370054011115,False,0,200000,300000000,50000,2,6,1,2층,2층/6층,37.5438575,127.1211482,서울특별시,강동구,천호동,,강동구 천호동,0,0,0,0,0,0,0,"[{'id': 290008346, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f3d57f6_thumb.jpg', 'order': 1}, {'id': 290008349, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f465ffe_thumb.jpg', 'order': 2}, {'id': 290008352, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f4e5dd6_thumb.jpg', 'order': 3}, {'id': 290008355, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f56e09d_thumb.jpg', 'order': 4}, {'id': 290008358, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f5e919c_thumb.jpg', 'order': 5}, {'id': 290008361, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f668783_thumb.jpg', 'order': 6}, {'id': 290008364, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f6e769b_thumb.jpg', 'order': 7}, {'id': 290008367, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f76bac8_thumb.jpg', 'order': 8}, {'id': 290008370, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f7ef26a_thumb.jpg', 'order': 9}, {'id': 290008373, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f86cdf1_thumb.jpg', 'order': 10}, {'id': 290008376, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f8eac0d_thumb.jpg', 'order': 11}, {'id': 290008379, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f974d18_thumb.jpg', 'order': 12}, {'id': 290008382, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6f9f0dbc_thumb.jpg', 'order': 13}, {'id': 290008385, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6fa6cccc_thumb.jpg', 'order': 14}, {'id': 290008388, 'path': 'https://img.peterpanz.com/photo/20240302/15223614/65e2d6fae0ec0_thumb.jpg', 'order': 15}]"
15145676,False,False,web,True,False,True,40,True,False,False,,S,0,0,0,agent,0103,,2024-02-14 21:26:00,False,,,False,False,,0,이쁘고 귀한 월세 원룸,1,1,https://img.peterpanz.com/photo/20240213/15145676/ddc23110e01b970122592f937b02007a_thumb.jpg,2024-02-13 14:46:43,2024-03-02 14:57:55,0,0,0,22.0,6.65,21.0,6.35,1,분리형,월세,withoutFee,빌라,빌라/주택,빌라,1153010200111270007000001,False,0,230000,20000000,110000,9,9,1,9층,9층/9층,37.4822028,126.899303,서울특별시,구로구,구로동,,구로구 구로동,0,0,0,0,0,0,0,"[{'id': 288020271, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/ddc23110e01b970122592f937b02007a_thumb.jpg', 'order': 1}, {'id': 288020283, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/885df44d35ced511b0047347fbd2d545_thumb.jpg', 'order': 2}, {'id': 288020292, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/a5e910da71615da3fa86c5cddcc9f422_thumb.jpg', 'order': 3}, {'id': 288020301, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/9abb8542899b83a201304cc558ee234a_thumb.jpg', 'order': 4}, {'id': 288020310, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/75069cd61228107de6a32ba75e47f8fb_thumb.jpg', 'order': 5}, {'id': 288020322, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/79bce033fd0d38ebf0db80aac1fe154f_thumb.jpg', 'order': 6}, {'id': 288020334, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/282a0a2154a0a6af31549795e75adefb_thumb.jpg', 'order': 7}, {'id': 288020340, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/e6c00df109a143a26c320c9426397260_thumb.jpg', 'order': 8}, {'id': 288020349, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/80c227c783d8985668ac89f0ec685b42_thumb.jpg', 'order': 9}, {'id': 288020367, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/4f3b35193789ae0e03d8bdf9d60ee02a_thumb.jpg', 'order': 10}, {'id': 288020379, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/5c45b04a05385f9e73d7eb9f0ebe2d84_thumb.jpg', 'order': 11}, {'id': 288020392, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/fe08a5ff8faa4a7a516628f7a8f98339_thumb.jpg', 'order': 12}, {'id': 288020403, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/d6fcdaa8a2d4a5ac039211f129903933_thumb.jpg', 'order': 13}, {'id': 288020415, 'path': 'https://img.peterpanz.com/photo/20240213/15145676/da58edf02603b1fd8e0ac7d5de22c63d_thumb.jpg', 'order': 14}]"
