internet,gas,washing_machine,air_conditioner,refrigerator,elevator,microwave,breakfast,toilet,heating,parking,station,move_in_date,sink,type,si,sgg,emd,ro,detail,rent,lat,lng,introduce,address
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,강서구,empty,공항대로8길 65,2,45,37.558144,126.812442,신축급 풀옵션 정말깔끔한 주차가능한방,서울 강서구 공항동 55-176
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,강서구,empty,방화대로7다길 6,4,35,37.557684,126.815442,송정역.저렴한 풀옵션 원룸.즉시 입주가능.,서울 강서구 공항동 659-9
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,강서구,empty,공항대로2길 52,1,33,37.559099,126.80854,단기 가능 풀옵션원룸 초저렴 가성비 탑,서울 강서구 공항동 66-95
1,1,0,0,0,1,1,1,0,0,0,1,0,1,OR,서울,강서구,empty,남부순환로5길 47,2,50,37.559754,126.809107,empty,서울 강서구 공항동 67-5
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,강서구,empty,공항대로8길 38,3,35,37.559439,126.812183,송정역 역세권.도배새로한 저렴한 풀옵션 원룸.즉시입주가능.,서울 강서구 공항동 41-79
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,강서구,empty,공항대로2가길 13,1,37,37.56009,126.809195,"1000 32, 500 37, TV제공 신축급풀옵션",서울 강서구 공항동 51-17
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,강서구,empty,공항대로2길 52,1,30,37.559099,126.80854,단기 가능 풀옵션원룸 초저렴 가성비 탑,서울 강서구 공항동 66-95
1,1,1,0,0,1,0,1,0,1,0,1,1,0,OR,서울,강서구,empty,공항대로2가길 13,1,37,37.56009,126.809195,empty,서울 강서구 공항동 51-17
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,강서구,empty,공항대로2가길 13,2,37,37.56009,126.809195,송정역 최고의 가성비원룸.즉시입주 가능한 풀옵션입니다.,서울 강서구 공항동 51-17
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,강서구,empty,남부순환로11길 100,2,35,37.557994,126.814918,주차가능 빠른입주까지,서울 강서구 공항동 658-11
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,강서구,empty,공항대로2길 22,6,45,37.560419,126.808555,마당있는 넓은 옥탑입니다,서울 강서구 공항동 70-6
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,강서구,empty,남부순환로11가길 101,1,30,37.558257,126.813144,분리형 즉시입주 신축급 풀옵션,서울 강서구 공항동 652-4
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,강서구,empty,송정로1길 22,1,45,37.5565,126.811396,신축급 풀옵션 조용한 주거지역 단기가능,서울 강서구 공항동 690
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,강서구,empty,남부순환로9길 20,2,45,37.556794,126.811206,단기가능 신축급 풀옵션 선착순,서울 강서구 공항동 689-10
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,강서구,empty,공항대로2길 22,5,45,37.560419,126.808555,송정역 5분 마당 있어 운동 빨래 가능한 옥탑 원룸,서울 강서구 공항동 70-6
1,0,1,1,0,0,0,1,0,1,0,1,1,1,OR,서울,강서구,empty,공항대로2길 52,3,43,37.559099,126.80854,empty,서울 강서구 공항동 66-95
1,1,1,0,0,1,1,1,0,1,0,1,0,0,OR,서울,강서구,empty,공항대로2길 52,3,40,37.559099,126.80854,empty,서울 강서구 공항동 66-95
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,강서구,empty,공항대로2길 51,2,40,37.559175,126.80888,1.송정역 풀옵션 원룸 가성비 아주 좋아요,서울 강서구 공항동 66-35
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,강서구,empty,공항대로2길 51,2,40,37.559175,126.80888,1.송정역 풀옵션 원룸 가성비 아주 좋아요,서울 강서구 공항동 66-35
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,강서구,empty,방화대로5나길 16,5,50,37.55567,126.815955,강서농산물시장 출퇴근 하시는 분 조용하고 아늑한 세련된 풀옵션 원룸,서울 강서구 공항동 672-5
1,1,1,1,1,1,1,0,1,0,1,0,1,1,DDDGG,서울,강서구,empty,국회대로7길 56,B1,35,37.530191,126.857631,낮은계단 반지층 투룸 공실,서울 강서구 화곡동 845-21
1,1,1,1,1,1,1,0,1,0,1,0,1,1,DDDGG,서울,강서구,empty,강서로5라길 212,2,40,37.530588,126.860085,다가구주택 지상층 투룸 입니다.,서울 강서구 화곡동 790-16
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,강서구,empty,강서로8길 194,B1,20,37.530777,126.858888,낮은계단 반지층 방1개 주택가,서울 강서구 화곡동 841-33
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,강서구,empty,곰달래로60길 41,4,44,37.530376,126.863342,"목동역도보,풀옵션원룸",서울 강서구 화곡동 782-7
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,강서구,empty,양천로57길 9,6,35,37.563794,126.851554,가양역 역세권 초저렴 잠만 주무시는 분들께 최적,서울 강서구 가양동 1479-7
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,도봉구,empty,도봉로145가길 20,B1,25,37.663888,127.041281,풀옵션 관리비저렴 역세권 방학역 도보5분 버스전용차선 교통편리,서울 도봉구 방학동 681-33
1,1,1,1,1,1,1,0,1,1,1,0,1,1,DDDGG,서울,도봉구,empty,시루봉로 197,1,30,37.667057,127.032467,"에어컨 있음, 가스랜지 있음, 즉시 입주 가능, 교통편리, 상태 깨끗",서울 도봉구 방학동 616-20
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,도봉구,empty,도당로9길 13,5,29,37.662904,127.033883,"풀옵션, 분리형원룸, 빠른입주 가능, 엘베 유, 애완견안됨,",서울 도봉구 방학동 665-21
1,1,1,1,1,1,1,0,1,0,1,0,1,1,VL,서울,도봉구,empty,시루봉로 192,B1,30,37.666296,127.032622,"반지하 방2 화1 주방, 도배,장판교체, 옵션",서울 도봉구 방학동 619-28
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,도봉구,empty,노해로41나길 41,B1,30,37.651548,127.026538,성원 분리형원룸 보증금조절가 전세가,서울 도봉구 쌍문동 272
0,0,1,0,0,1,0,1,1,1,0,1,1,1,DDDGG,서울,도봉구,empty,우이천로46가길 5,B1,30,37.655622,127.016543,empty,서울 도봉구 쌍문동 485-25
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,도봉구,empty,도봉산4나길 25,B1,27,37.688724,127.044082,신축급 풀옵션 시설깨끗 역세권 1 7호선도봉산역 도보4분 주차가능 즉입가,서울 도봉구 도봉동 288-5
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,도봉구,empty,도봉산4나길 25,B1,27,37.688724,127.044082,신축급 풀옵션 시설깨끗 역세권 1 7호선도봉산역 도보4분 주차가능 즉입가,서울 도봉구 도봉동 288-5
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,도봉구,empty,도봉산4가길 6,B1,27,37.68862,127.041843,하시이사 풀옵션 역세권 보증금 조정가능합니다,서울 도봉구 도봉동 282-21
1,1,1,1,1,1,1,1,1,0,0,0,1,1,VL,서울,강북구,empty,삼양로130길 9,B1,30,37.647145,127.015733,올수리 4.19역 도보3분 방2 테라스 잘빠진 구조 알토란 빌라,서울 강북구 수유동 276-18
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,강북구,empty,삼양로93길 3,B1,30,37.637054,127.016841,화계역도보 입지조건 좋은 귀한 풀옵션 원룸 저렴한 반지층월세,서울 강북구 수유동 408-43
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,강북구,empty,도봉로95길 23,B1,28,37.641622,127.0275,성원 역5분 즉시입주가 보증금조절 깔끔,서울 강북구 수유동 175-21
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,강북구,empty,한천로124나길 64,B1,30,37.639406,127.029864,수유역인근 풀옵션 원룸,서울 강북구 번동 462-41
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,강북구,empty,오현로8길 3,B1,28,37.616096,127.033089,미아사거리역세권도보6분거리  풀옵션 융자없는집 살짝 반지하임 밝은집,서울 강북구 미아동 87-25
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,강북구,empty,월계로21가길 3,B1,29,37.613831,127.037474,"오픈형 원룸｜에어컨, 냉장고, 세탁기, 인덕션｜빠른 입주 가능",서울 강북구 미아동 8-334
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,강북구,empty,솔샘로64길 15,B1,28,37.616527,127.028155,급월세 즉시입주 가능한 가성비좋은 미사역 5분거리 반지하이지만밝은집,서울 강북구 미아동 460-75
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,강북구,empty,오현로8길 3,B1,28,37.616096,127.033089,가격내립니다 큰방 창문넓은집이며 살짝반지하 입니다,서울 강북구 미아동 87-25
1,1,0,1,1,0,0,1,0,1,0,1,0,0,OR,서울,강북구,empty,도봉로49길 41,B1,30,37.624631,127.024153,empty,서울 강북구 미아동 306-21
1,1,1,1,1,1,1,0,1,0,0,1,1,1,VL,서울,강북구,empty,도봉로41길 77,3,30,37.621886,127.023095,미아역 도보5분 옥탑방 원룸,서울 강북구 미아동 313-14
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,금천구,empty,시흥대로74나길 8,1,30,37.458377,126.901728,빌라형 신축  풀옵션 원룸 즉시입주,서울 금천구 시흥동 868-57
1,1,1,1,1,1,1,1,1,0,0,0,1,1,DDDGG,서울,금천구,empty,시흥대로74나길 8,1,30,37.458377,126.901728,빌라형   풀옵션원룸  즉시입주,서울 금천구 시흥동 868-57
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,금천구,empty,가산로3길 51,2,29,37.472158,126.892652,2층 풀옵션 원룸,서울 금천구 독산동 302-18
1,1,1,1,1,1,1,1,1,0,1,1,1,1,DDDGG,서울,중랑구,empty,면목로84길 27,B1,30,37.592122,127.08838,면목역 거실 넓고 공간 넓은 1.5룸 베란다도 있어요,서울 중랑구 면목동 1284
1,1,1,1,1,1,1,0,1,0,1,1,1,1,DDDGG,서울,중랑구,empty,면목로28길 9,B1,30,37.575156,127.085981,가격저렴 내부 깨끗하고 하시입주가능,서울 중랑구 면목동 371-117
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,중랑구,empty,겸재로28길 30,5,22,37.586073,127.083047,에어컨협의 옥탑층,서울 중랑구 면목동 155-42
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,중랑구,empty,면목로23길 31,B1,25,37.57325,127.082557,가격저렴 올수리 하시입주가능,서울 중랑구 면목동 385-15
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,중랑구,empty,면목로 378,B1,30,37.58584,127.088795,면목역 초저렴. 교통편리한 풀옵션 원룸.,서울 중랑구 면목동 114-115
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,중랑구,empty,면목로23길 31,B1,30,37.57325,127.082557,올수리 가격저렴 하시 입주가능,서울 중랑구 면목동 385-15
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,중랑구,empty,동일로157가길 32,B1,27,37.608499,127.077478,"먹골역2분, 깔끔한 풀옵션  원룸,주차x ,애완x, 가성비최고",서울 중랑구 묵동 244-39
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32다길 46,4,40,37.481065,126.898379,저렴한금액으로 구디역 거주하기 딱좋은 원룸이에요 ,서울 구로구 구로동 1130-68
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,구로구,empty,디지털로32가길 73,6,40,37.48039,126.897292,구디역 혼자살기 너무좋은위치 원룸이에요,서울 구로구 구로동 1132-42
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32다길 26,3,40,37.482056,126.899173,구디역 넓은방 2호선 도보6분 큰대로변 가성비 원룸,서울 구로구 구로동 1127-13
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32가길 55,2,35,37.481022,126.897871,깔끔하고 넓은 방O월세 저렴한 방O보증금 조절 가능O2호선 도보 8분,서울 구로구 구로동 1130-56
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32다길 26,3,40,37.482056,126.899173,넓고 큰방 O 2호선 도보 5분 O 편의점 30초 O 주차가능,서울 구로구 구로동 1127-13
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,시흥대로161가길 23,2,40,37.479877,126.897557,넓고 큰방 O 2호선 도보 10분 O 주차가능O 편의점 30초 O,서울 구로구 구로동 1132-32
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32가길 86,4,35,37.480512,126.896322,오픈형 넓은 방 O보증금 조절가능 O회사단지 앞 O구디역 2호선 10분,서울 구로구 구로동 1129-76
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,구로구,empty,시흥대로 545,5,40,37.48201,126.900138,2호선 도보 5분 O넓고 큰방 찾으시는 분 O수납공간 많은 풀옵션,서울 구로구 구로동 1126-29
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32다길 26,5,40,37.482056,126.899173,넓고 큰방 O구디 도보 6분 O편의점 20초 O채광 좋은 방 O주차가능,서울 구로구 구로동 1127-13
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32가길 92,1,40,37.479975,126.8964,넓고 큰방 O 넓은 책상 O 2호선 도보 9분 O 편의점 10초 O주차,서울 구로구 구로동 1129-49
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,구로구,empty,시흥대로 545,1,40,37.48201,126.900138,역세권 넓고 큰방 찾으시는 분 O 보증금 업 월세 다운 가능한 방입니당,서울 구로구 구로동 1126-29
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,구로구,empty,디지털로32길 97,5,40,37.483575,126.900685,구디단지 2호선 도보5분 넓고 채광좋은 분리형원룸,서울 구로구 구로동 1124-13
1,1,1,1,1,1,1,0,1,0,1,0,1,1,VL,서울,구로구,empty,디지털로32가길 76,3,35,37.480985,126.896997,구로디지털단지역 도보 10분 원룸입니다.,서울 구로구 구로동 1129-26
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,구로구,empty,디지털로32다길 23,5,40,37.481798,126.899774,넓고 큰방 O 2호선 도보 5분 O대출 없어요 O 보증금 조절 가능,서울 구로구 구로동 1126-37
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,구로구,empty,시흥대로 545,3,40,37.48201,126.900138,"넓고,큰방 구디역 2호선 역세권 분리형원룸",서울 구로구 구로동 1126-29
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32다길 26,4,40,37.482056,126.899173,넓고 큰방 O 2호선 도보 7분O  편의점 30초O 보증금 조절 가능,서울 구로구 구로동 1127-13
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,구로구,empty,시흥대로 545,6,40,37.48201,126.900138,"2호선 도보 5분,O넓고 큰방O, 수납공간 많은 O주차가능",서울 구로구 구로동 1126-29
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로24가길 28,4,40,37.480163,126.893573,"가산디지털,구로디지털, 역세권, 신축급, 깔끔한 원룸",서울 구로구 가리봉동 136-36
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,구로구,empty,시흥대로 545,3,40,37.48201,126.900138,2호선 도보 5분 거리 O넓고 큰방 찾으시는 분 O수납공간 많은O 풀옵션,서울 구로구 구로동 1126-29
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32가길 57,3,40,37.480946,126.897814,넓고 큰방 O2호선 도보 8분 O주차가능 O보증금 월세 저렴한O ,서울 구로구 구로동 1130-55
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,구로구,empty,시흥대로161가길 16,4,40,37.480599,126.898125,구디역 화이트톤 올리모델링 깔끔한 분리형원룸,서울 구로구 구로동 1130-37
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,구로구,empty,디지털로32가길 72,6,40,37.480568,126.896994,구디역 도보10분 밑에 G25편의점 깔끔한 오피스텔,서울 구로구 구로동 1129-18
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32다길 40,4,40,37.48142,126.898819,넓고 큰방 O 2호선 도보 7분 O 편의점 30초 O 주차가능,서울 구로구 구로동 1130-6
1,1,1,1,1,1,1,0,1,1,0,0,1,1,OPST,서울,구로구,구로동,empty,10,32,37.496811,126.891157,개별 냉난방기 설치 완료 24시간 사용,서울 구로구 구로동 104-10
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32다길 64,4,40,37.480308,126.898642,구로디지털단지 역세권 화이트톤 가성비 꿀방,서울 구로구 구로동 1130-29
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,시흥대로 529,1,40,37.480749,126.899241,복층O 2호선 도보 5분 O 주차가능O 고양이 가능O 보증금 조절 가능,서울 구로구 구로동 1131-6
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,구로구,empty,디지털로32다길 23,5,40,37.481798,126.899774,넓고 큰방O 2호선 도보 5분 O 수납공간O보증금 조절 가능O 주차가능,서울 구로구 구로동 1126-37
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OPST,서울,구로구,구로동,empty,11,35,37.496811,126.891157,2호선 역세권 특수리된 사무실오피스텔,서울 구로구 구로동 104-10
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,구로구,empty,시흥대로 545,4,40,37.48201,126.900138,구로디지털역세권편의점20초세탁방좋은방,서울 구로구 구로동 1126-29
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32가길 43,6,40,37.481555,126.898231,넓고 큰방O 2호선 도보 6분 O편의점 20초 O주차가능 O분리형 원룸,서울 구로구 구로동 1130-18
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OPST,서울,구로구,empty,디지털로32가길 82,6,35,37.480258,126.896788,"옥탑 원룸, 주차가능 풀옵션",서울 구로구 구로동 1129-35
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32가길 86,4,29,37.480226,126.896212,구로디지털단지역7분황금위치예쁜방,서울 구로구 구로동 1129-82
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,구로구,empty,디지털로32다길 64,4,40,37.480308,126.898642,구디역 2호선 도보8분 화이트톤 가성비 분리원룸,서울 구로구 구로동 1130-29
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,구로구,empty,디지털로32가길 73,9,40,37.48039,126.897292,보증금 협의 가능한 원룸,서울 구로구 구로동 1132-42
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,구로구,empty,남부순환로107가길 16,B1,40,37.479635,126.892989,"G타워 도보 5분, 분리형 풀옵션 원룸, 가성비 최강",서울 구로구 가리봉동 136-69
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,구로구,empty,디지털로32다길 9,6,40,37.482362,126.900227,우드화이트톤 O 넓고 큰방 O 2호선 도보 5분 O 초역세권 O주차가능,서울 구로구 구로동 1126-10
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,시흥대로161가길 16,3,40,37.480599,126.898125,넓고 큰방 O 화이트톤 O주차가능 O편의점 30초 O 2호선 도보 8분,서울 구로구 구로동 1130-37
0,1,1,0,0,0,0,1,0,1,1,0,0,0,OPST,서울,구로구,empty,시흥대로161길 44,3,40,37.479575,126.896962,empty,서울 구로구 구로동 1132-59
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,구로구,empty,디지털로32다길 9,4,40,37.482362,126.900227,넓고 큰방 O구디역 도보 5분 O회사단지 도보 5분 O주차 가능,서울 구로구 구로동 1126-10
0,0,1,0,0,0,0,0,1,0,0,0,1,0,OR,서울,구로구,empty,디지털로32가길 43,6,40,37.481555,126.898231,empty,서울 구로구 구로동 1130-18
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,시흥대로161가길 18,5,34,37.480648,126.897996,"구로디지털단지역 근접,풀옵션,주차",서울 구로구 구로동 1130-45
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,구로구,empty,디지털로32다길 9,5,40,37.482362,126.900227,2호선 구디역 도보5분 바로앞 편의점 분리형원룸,서울 구로구 구로동 1126-10
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,구로구,empty,디지털로32다길 40,5,40,37.48142,126.898819,화이트톤 구로디지털단지 큰방 가성비 분리원룸,서울 구로구 구로동 1130-6
1,1,1,1,1,1,1,0,1,0,0,0,1,1,DDDGG,서울,구로구,empty,경인로35다길 15,B1,20,37.502759,126.852718,"채광 좋고, 즉시 입주 가능한 월세, 도배 장판 교체 완료",서울 구로구 고척동 271-121
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,구로구,empty,경인로33다길 12,B1,30,37.500438,126.850286,"｜방2 월세｜신혼부부 사는 깔끔한집, 즉시입주 가능",서울 구로구 개봉동 133-13
1,1,1,1,1,1,1,0,1,0,0,0,1,1,DDDGG,서울,구로구,empty,고척로27길 16,1,35,37.503065,126.847696,위치좋은 중간층 방2칸월세방이고 깨끗하고 즉시입주,서울 구로구 개봉동 120-23
1,1,1,1,1,1,1,0,1,0,1,0,1,1,DDDGG,서울,구로구,empty,고척로39가길 11,B1,15,37.504999,126.850178,깨끗하고 저렴하게 나온 월세방 즉시입주가능,서울 구로구 고척동 251-37
1,1,1,1,1,1,1,0,1,1,0,0,1,1,OR,서울,구로구,empty,고척로23길 34,4,30,37.50313,126.846212,리모델링준신축 수준 첫입주 풀옵션 원룸. 난방비 관리비에 포함,서울 구로구 개봉동 97-28
1,1,1,1,1,1,1,0,1,0,0,0,1,1,DDDGG,서울,구로구,empty,고척로33길 30,1,20,37.503919,126.848694,깨끗하고 저렴하게 나온 방1칸월세방이고 입주협의,서울 구로구 고척동 253-33
1,1,1,1,1,1,1,1,1,0,0,0,1,1,DDDGG,서울,구로구,고척동,empty,B1,20,37.505684,126.849887,"평1층, 세곡초 인근 월세방, 착한 가격의 매물",서울 구로구 고척동 253-6
1,1,1,1,1,1,1,0,1,1,0,0,1,1,DDDGG,서울,구로구,empty,고척로25길 57,2,30,37.504201,126.846044,에어컨 가스렌지 세탁기 냉장고 등 옵션있고 방이큼,서울 구로구 개봉동 102-6
1,1,1,1,1,1,1,0,1,0,0,0,1,1,DDDGG,서울,구로구,empty,경인로33마길 4,B1,30,37.501214,126.850107,신축4년차O풀옵션 원룸O습하지 않아요O즉시입주O,서울 구로구 개봉동 131-1
1,1,1,1,1,1,1,0,1,0,1,0,1,1,DDDGG,서울,구로구,empty,고척로41길 43,2,25,37.505058,126.850976,"즉시 입주 가능한 투룸, 저렴한 월세, 근린공원 초근접",서울 구로구 고척동 261-31
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,구로구,empty,경인로35다길 26,B1,30,37.502714,126.853297,"즉시 입주 가능한 방2, 내부 도배장판 교체 완료",서울 구로구 고척동 162-15
1,1,1,1,1,1,1,0,1,0,0,0,1,1,DDDGG,서울,구로구,empty,고척로39가길 12,1,40,37.505104,126.850015,일조권이좋고 100035 가능하고 협의입주가능,서울 구로구 고척동 251-33
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,구로구,empty,부일로15길 29,3,40,37.494147,126.833014,"넓은평수의저렴한빌라,즉시입주가능,주변환경좋아요",서울 구로구 궁동 208-16
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OPST,서울,구로구,empty,남부순환로95길 42,3,40,37.494584,126.856031,"풀옵션,개봉역3분,4월 협의.",서울 구로구 개봉동 403-15
1,1,1,1,1,1,1,1,1,1,1,0,1,1,OPST,서울,구로구,empty,구로중앙로18길 5,8,40,37.495004,126.889668,"구로구청 인근, 업무용, 냉난방기 유",서울 구로구 구로동 98-16
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,구로구,empty,공원로8길 49,6,40,37.504039,126.891815,"엘리베이터 있음,신축급 원룸건물, 빠른입주 가 ",서울 구로구 구로동 41-14
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,구로구,empty,공원로6나길 17,1,36,37.50414,126.890819,신도림역 도보5분 깨끗해요. ,서울 구로구 구로동 31-12
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,구로구,empty,공원로6나길 39,4,40,37.504484,126.891803,신도림 리모델링 넓은방,서울 구로구 구로동 29-21
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,서림11길 5,1,36,37.471812,126.940095,"00단기가능, 대로변 풀옵션 00",서울 관악구 신림동 103-133
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,남부순환로190길 38,2,35,37.482979,126.933992,리모델링 깔끔 풀옵션원룸 남향 채광좋아요,서울 관악구 신림동 10-120
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,신림로17길 16,4,33,37.470104,126.93654,00화이트톤 공과금 올포함 대로변 00,서울 관악구 신림동 1519-3
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,은천로 10,3,35,37.48615,126.936489,봉천역원룸 저렴하고 깔끔한 착한원룸,서울 관악구 봉천동 957-4
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,관악구,empty,신림로64길 41,7,40,37.485395,126.931919,신림역원룸 저보증금가능하고 가성비 착한원룸 소개드려요,서울 관악구 신림동 1421-11
1,0,1,1,0,1,0,0,0,0,0,1,1,0,OR,서울,관악구,empty,신림로 274,1,37,37.479568,126.931859,empty,서울 관악구 신림동 1641-77
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,복은4길 25,6,30,37.473384,126.938253,00마지막 1개 호실 남았어요 00,서울 관악구 신림동 105-85
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,서림11길 29,6,24,37.472584,126.941117,00학생들 추천 화이트톤 풀옵션 00,서울 관악구 신림동 103-149
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,관천로18길 42,1,33,37.487736,126.925308,가성비 끝판왕 신림 입주가능일 즉시입주가능 역세권 ,서울 관악구 신림동 1455-28
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,서림11길 29,2,25,37.472584,126.941117,00화이트톤 학생들 추천매물 00,서울 관악구 신림동 103-149
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,신림로54길 24,3,40,37.480194,126.931496,즉시입주 가능한 깔끔하고 가성비 최고 원룸이에요,서울 관악구 신림동 90-95
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,신림로50길 9,2,40,37.479736,126.93161,저렴하고 깔끔한 서원역 초역세권 큰 방이에요,서울 관악구 신림동 1641-70
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,관악구,empty,장군봉3길 32,1,36,37.480978,126.941605,2호선 봉천역확인매물여성취향저격풀옵션,서울 관악구 봉천동 1526-6
